key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_Control	N_Control	p_Jelly	N_Jelly
func_ac88cc845107	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0223528	family_S9_non-peptidase_homologues_(Halomonas_elongata)_[S09.UNW]	0.02702702702702703	37	0	40
func_ada70988f054	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0129358	cephalosporin_C_acylase_precursor_(Pedobacter_heparinus)_[S45.003]	0.02702702702702703	37	0	40
func_ade2ca5a0345	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0139357	subfamily_M3B_unassigned_peptidases_(Oceanicola_batsensis)_[M03.UPB]	0.02702702702702703	37	0	40
func_adf8325b16a2	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0001764	penicillin-binding_protein_2_(Streptococcus_pneumoniae)_[X52.001]	0.02702702702702703	37	0	40
func_ae99736a10d3	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0001766	penicillin-binding_protein_2_(Neisseria_meningitidis)_[X52.001]	0.02702702702702703	37	0	40
func_aed948af3093	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0395418	subfamily_M24A_unassigned_peptidases_(Gimesia_maris)_[M24.UPA]	0.02702702702702703	37	0	40
func_aee379e1994f	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0203034	family_C44_unassigned_peptidases_(Puniceispirillum_marinum)_[C44.UPW]	0.02702702702702703	37	0	40
func_af038b9849bd	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0130315	family_S9_unassigned_peptidases_(Planctopirus_limnophila)_[S09.UPW]	0.02702702702702703	37	0	40
func_af371e6b3791	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0165792	subfamily_M24B_non-peptidase_homologues_(Octadecabacter_antarcticus)_[M24.UNB]	0.02702702702702703	37	0	40
func_af5ae7a083f3	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0172638	subfamily_M16B_non-peptidase_homologues_(Kordia_algicida)_[M16.UNB]	0.02702702702702703	37	0	40
func_afcab9f0e265	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0049250	family_M28_non-peptidase_homologues_(Shewanella_frigidimarina)_[M28.UNW]	0.02702702702702703	37	0	40
func_b0331a32323f	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0819591	subfamily_M3A_unassigned_peptidases_(Pseudoxanthomonas_suwonensis)_[M03.UPA]	0.02702702702702703	37	0	40
func_b08ecf787cce	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0033541	family_S33_non-peptidase_homologues_(Bradyrhizobium_japonicum)_[S33.UNW]	0.02702702702702703	37	0	40
func_b0b87b4c2f8c	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0903663	subfamily_S41A_unassigned_peptidases_(Clostridium_tetanomorphum)_[S41.UPA]	0.02702702702702703	37	0	40
func_b11b4ebe4a53	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0212942	family_S33_unassigned_peptidases_(Acinetobacter_sp._ATCC_27244)_[S33.UPW]	0.02702702702702703	37	0	40
func_b13eebc6b8bd	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0506054	ornithine_acetyltransferase_precursor_(Pseudomonas_denitrificans)_[T05.001]	0.02702702702702703	37	0	40
func_b14412794f30	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0189684	subfamily_M23B_unassigned_peptidases_(Hirschia_baltica)_[M23.UPB]	0.02702702702702703	37	0	40
func_b150ddc49a7d	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0443259	family_C26_unassigned_peptidases_(Novosphingobium_aromaticivorans)_[C26.UPW]	0.02702702702702703	37	0	40
func_b169d7b2b6f3	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0265120	family_M95_unassigned_peptidases_(Thiorhodovibrio_sp._970)_[M95.UPW]	0.02702702702702703	37	0	40
func_b17a07e1f735	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1063306	family_S45_non-peptidase_homologues_(Ruegeria_mobilis)_[S45.UNW]	0.02702702702702703	37	0	40
func_b1b1876003d0	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0421157	family_S12_unassigned_peptidases_(Rhizobium_etli)_[S12.UPW]	0.02702702702702703	37	0	40
func_b1e730a91e32	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0067994	cytosolic_epoxide_hydrolase_(Myxococcus_xanthus)_[S33.973]	0.02702702702702703	37	0	40
func_b21f8b4a4848	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0446066	family_C39_unassigned_peptidases_()_[C39.UPW]	0.02702702702702703	37	0	40
func_b247e80b1384	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0134073	glutamate_synthase_(NADPH)_large_chain_(Aliivibrio_salmonicida)_[C44.003]	0.02702702702702703	37	0	40
func_b29636460f57	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0303246	C-terminal_processing_peptidase-1_(Glaciecola_polaris)_[S41.001]	0.02702702702702703	37	0	40
func_b29b3e7fea55	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0255219	At5g25752_rhomboid_peptidase_(Zobellia_galactanivorans)_[S54.025]	0.02702702702702703	37	0	40
func_b2a600f54800	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0475187	subfamily_M20A_unassigned_peptidases_(Citreicella_sp._357)_[M20.UPA]	0.02702702702702703	37	0	40
func_b3200ee7e607	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0080277	PepA_aminopeptidase_(Chromohalobacter_salexigens)_[M17.003]	0.02702702702702703	37	0	40
func_b386789a8b5b	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0167958	family_S82_unassigned_homologues_(Mariniradius_saccharolyticus)_[S82.UPW]	0.02702702702702703	37	0	40
func_b3e382da6ed9	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0215168	family_S16_non-peptidase_homologues_(Starkeya_novella)_[S16.UNW]	0.02702702702702703	37	0	40
func_b43fbaf29ce3	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0998215	family_S9_unassigned_peptidases_(Congregibacter_litoralis)_[S09.UPW]	0.02702702702702703	37	0	40
func_b4a19a66da76	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0850483	subfamily_M20A_unassigned_peptidases_(Erythrobacter_litoralis)_[M20.UPA]	0.02702702702702703	37	0	40
func_b4bc17d62aa1	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0235488	subfamily_M24A_unassigned_peptidases_(Cellulophaga_algicola)_[M24.UPA]	0.02702702702702703	37	0	40
func_b53e6a22b10e	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0198705	family_S9_unassigned_peptidases_(Staphylococcus_lugdunensis)_[S09.UPW]	0.02702702702702703	37	0	40
func_b5510d5f89ff	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0209136	family_S33_non-peptidase_homologues_(Congregibacter_litoralis)_[S33.UNW]	0.02702702702702703	37	0	40
func_b55d4255bc4f	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0281804	alanyl_aminopeptidase_(bacterial-type)_(Methylomicrobium_alcaliphilum)_[M01.005]	0.02702702702702703	37	0	40
func_b592f77dad5d	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0179120	DDB_G0284249_g.p._({Dictyostelium_discoideum})_(Dokdonia_donghaensis)_[M41.A17]	0.02702702702702703	37	0	40
func_b5945f0112ff	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0444423	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Shewanella_violacea)_[C26.965]	0.02702702702702703	37	0	40
func_b5b79596eea1	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0088042	family_C39_unassigned_peptidases_(Cellvibrio_japonicus)_[C39.UPW]	0.02702702702702703	37	0	40
func_b61f21e286a5	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0272465	esterase_EstB_(Muricauda_ruestringensis)_[S12.950]	0.02702702702702703	37	0	40
func_b63e4e6edf9e	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0072260	family_M15_non-peptidase_homologues_(Alkalilimnicola_ehrlichii)_[M15.UNW]	0.02702702702702703	37	0	40
func_b66cf1b16a51	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0223113	family_M81_unassigned_peptidases_(Bordetella_pertussis)_[M81.UPW]	0.02702702702702703	37	0	40
func_b6f1345086c9	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0079411	family_S33_unassigned_peptidases_(Methylorubrum_populi)_[S33.UPW]	0.02702702702702703	37	0	40
func_b71557006f6a	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1225496	Zmp1_peptidase_({Mycobacterium}-type)_(Sinobacter_flavus)_[M13.009]	0.02702702702702703	37	0	40
func_b741e36d7418	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0198563	family_M17_unassigned_peptidases_(Legionella_longbeachae)_[M17.UPW]	0.02702702702702703	37	0	40
func_b76ad9cfcc7e	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0080658	family_M28_non-peptidase_homologues_(Maricaulis_maris)_[M28.UNW]	0.02702702702702703	37	0	40
func_b78c3e364580	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0923528	family_M16_non-peptidase_homologues_(Nitratireductor_indicus)_[M16.UNW]	0.02702702702702703	37	0	40
func_b83930c53af0	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0127632	family_C26_non-peptidase_homologues_(Eggerthella_lenta)_[C26.UNW]	0.02702702702702703	37	0	40
func_b8af3c1addc4	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0437473	CTP_synthetase_(Magnetospirillum_gryphiswaldense)_[C26.964]	0.02702702702702703	37	0	40
func_b9bbf4b523f4	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0249505	alanyl_aminopeptidase_(bacterial-type)_(Marinomonas_posidonica)_[M01.005]	0.02702702702702703	37	0	40
func_ba0a72989354	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0234195	family_S33_unassigned_peptidases_(Alicycliphilus_denitrificans)_[S33.UPW]	0.02702702702702703	37	0	40
func_ba0f56336f6d	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1063356	cephalosporin_C_acylase_precursor_(Draconibacterium_sediminis)_[S45.003]	0.02702702702702703	37	0	40
func_ba8a2c53eed0	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0241864	family_A32_unassigned_peptidases_(Erythrobacter_litoralis)_[A32.UPW]	0.02702702702702703	37	0	40
func_ba8dcf62b480	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0474556	family_M20_unassigned_peptidases_(Rahnella_aquatilis)_[M20.UPW]	0.02702702702702703	37	0	40
func_baa45054412b	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0490883	tyrosyl_aminopeptidase_({Raphanus}-type)_(Arthrospira_sp._PCC_8005)_[S09.074]	0.02702702702702703	37	0	40
func_bae45cbeaa70	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1307479	family_S11_unassigned_peptidases_(Porticoccus_sp.)_[S11.UPW]	0.02702702702702703	37	0	40
func_baefe0a1122d	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0489533	family_S9_unassigned_peptidases_(Blastopirellula_marina)_[S09.UPW]	0.02702702702702703	37	0	40
func_bb3192813870	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0088347	subfamily_S41A_unassigned_peptidases_(Parvibaculum_lavamentivorans)_[S41.UPA]	0.02702702702702703	37	0	40
func_bb34c6e7cc65	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0215305	family_C26_unassigned_peptidases_(Croceibacter_atlanticus)_[C26.UPW]	0.02702702702702703	37	0	40
func_bbb375cbac67	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0075636	esterase_EstB_(Roseiflexus_castenholzii)_[S12.950]	0.02702702702702703	37	0	40
func_bc2c2a171049	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0025655	family_S33_non-peptidase_homologues_(Paraburkholderia_fungorum)_[S33.UNW]	0.02702702702702703	37	0	40
func_bc38fba9ba1a	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0938697	_(Scytonema_millei)_[G05.UPW]	0.02702702702702703	37	0	40
func_bc5908f15112	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0063239	subfamily_M16B_unassigned_peptidases_(Polaribacter_dokdonensis)_[M16.UPB]	0.02702702702702703	37	0	40
func_bc750a5053e7	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1019075	family_S14_unassigned_peptidases_(Mesorhizobium_sp._STM_4661)_[S14.UPW]	0.02702702702702703	37	0	40
func_bc8b7068cf59	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0324375	family_A8_unassigned_peptidases_(Glaciecola_sp._HTCC2999)_[A08.UPW]	0.02702702702702703	37	0	40
func_bcd8c0daa954	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0408599	family_M20D_unassigned_peptidases_(Alcanivorax_dieselolei)_[M20.UPD]	0.02702702702702703	37	0	40
func_bd177a72981b	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0821123	subfamily_M3B_unassigned_peptidases_(Ruegeria_mobilis)_[M03.UPB]	0.02702702702702703	37	0	40
func_bd86918d9158	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0282907	subfamily_M28B_non-peptidase_homologues_(Torulaspora_delbrueckii)_[M28.UNB]	0.02702702702702703	37	0	40
func_bdc6909eea1e	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0055468	family_M20D_unassigned_peptidases_(Jannaschia_sp._CCS1)_[M20.UPD]	0.02702702702702703	37	0	40
func_be3ce72083c6	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0870936	family_M38_non-peptidase_homologues_(Pseudomonas_coronafaciens)_[M38.UNW]	0.02702702702702703	37	0	40
func_be426422874b	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0223238	family_M81_unassigned_peptidases_(Rhodopseudomonas_palustris)_[M81.UPW]	0.02702702702702703	37	0	40
func_be5276a09821	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0249591	subfamily_M48C_unassigned_peptidases_(Alteromonas_sp._SN2)_[M48.UPC]	0.02702702702702703	37	0	40
func_be7bdffad3ba	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0035321	F16F9.4_g.p._({Caenorhabditis_elegans})_(Mesorhizobium_loti)_[S09.A86]	0.02702702702702703	37	0	40
func_beb47db3b01f	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0272456	DNA_repair_protein_RadA_({Escherichia_coli})_(Muricauda_ruestringensis)_[S16.A04]	0.02702702702702703	37	0	40
func_beeac1572419	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0085159	subfamily_S8A_unassigned_peptidases_(Oceanobacter_sp._RED65)_[S08.UPA]	0.02702702702702703	37	0	40
func_bf117d92698d	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0072595	family_S15_non-peptidase_homologues_(Rhodococcus_jostii)_[S15.UNW]	0.02702702702702703	37	0	40
func_c06b939316b0	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1028487	family_S12_unassigned_peptidases_(Erythrobacter_sp._NAP1)_[S12.UPW]	0.02702702702702703	37	0	40
func_c0748def7943	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0275742	HflC_(Pelagibacter_ubique)_[I87.001]	0.02702702702702703	37	0	40
func_c09d5c05da5a	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0052846	TldD_peptidase_({Escherichia_coli})_(Dechloromonas_aromatica)_[M103.001]	0.02702702702702703	37	0	40
func_c0d78cce180d	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0551713	family_A8_non-peptidase_homologues_(Mangrovimonas_yunxiaonensis)_[A08.UNW]	0.02702702702702703	37	0	40
func_c0ed9f66e072	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0317545	family_M81_unassigned_peptidases_(Muricauda_ruestringensis)_[M81.UPW]	0.02702702702702703	37	0	40
func_c12a7638780a	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1019793	family_S15_non-peptidase_homologues_(Halomonas_sp._S2151)_[S15.UNW]	0.02702702702702703	37	0	40
func_c188a14d3be8	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0427837	subfamily_S1C_unassigned_peptidases_(Imtechella_halotolerans)_[S01.UPC]	0.02702702702702703	37	0	40
func_c195911084a4	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0183452	AlgW_peptidase_(Rubrivivax_gelatinosus)_[S01.477]	0.02702702702702703	37	0	40
func_c1a648716c4a	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1129056	family_C40_unassigned_peptidases_(Methyloferula_stellata)_[C40.UPW]	0.02702702702702703	37	0	40
func_c2009ca33256	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0246038	DNA_repair_protein_RadA_({Escherichia_coli})_(Krokinobacter_sp._4H-3-7-5)_[S16.A04]	0.02702702702702703	37	0	40
func_c209f33d0386	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1077207	family_S54_non-peptidase_homologues_(Haematobacter_massiliensis)_[S54.UNW]	0.02702702702702703	37	0	40
func_c2b3cb57b541	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0936946	_(Flavobacterium_psychrophilum)_[G05.UPW]	0.02702702702702703	37	0	40
func_c3740f1b0a2c	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0197974	family_C56_non-peptidase_homologues_(Azospirillum_sp._B510)_[C56.UNW]	0.02702702702702703	37	0	40
func_c3a03c0f3f98	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER1327102	family_S16_unassigned_peptidases_(Thalassococcus_halodurans)_[S16.UPW]	0.02702702702702703	37	0	40
func_c3c1e9a38c22	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0224513	family_M38_non-peptidase_homologues_(Ferrimonas_balearica)_[M38.UNW]	0.02702702702702703	37	0	40
func_c3eb14d0f36b	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0067025,MER0215464	family_S9_unassigned_peptidases_(Rhodopirellula_baltica)_[S09.UPW]	0.02702702702702703	37	0	40
func_c40f9f2f01ed	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0272424	family_M61_unassigned_peptidases_(Muricauda_ruestringensis)_[M61.UPW]	0.02702702702702703	37	0	40
func_c43035013e72	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0083413	family_M1_unassigned_peptidases_(Leeuwenhoekiella_blandensis)_[M01.UPW]	0.02702702702702703	37	0	40
func_c4a032bf42a7	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0221992	family_M38_non-peptidase_homologues_(Brevundimonas_subvibrioides)_[M38.UNW]	0.02702702702702703	37	0	40
func_c4bb8c3184a5	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0066702	family_S33_non-peptidase_homologues_(Burkholderia_cenocepacia)_[S33.UNW]	0.02702702702702703	37	0	40
func_c4d0d1f4e65f	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0142585	Mername-AA292_peptidase_(Erythrobacter_sp._NAP1)_[M23.009]	0.02702702702702703	37	0	40
func_c53cee4d394e	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0057489	gamma-glutamyltransferase_1_(bacterial-type)_(Thiomicrospira_crunogena)_[T03.001]	0.02702702702702703	37	0	40
func_c54419520920	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0091470	oxamate_amidohydrolase_proenzyme_({Klebsiella_pneumonia})_(Hyphomonas_neptunium)_[T03.025]	0.02702702702702703	37	0	40
func_c5476de63b72	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0079961	transmembrane_peptidase,_serine_3_(Chlamys_farreri)_[S01.079]	0.02702702702702703	37	0	40
func_c57dd6437071	1.0953064154639136	0.2952984622359041	0.4931282158537864	Control	MER0110772	subfamily_S1C_unassigned_peptidases_(Ignavibacterium_album)_[S01.UPC]	0.02702702702702703	37	0	40
