key	function	accession	associated_groups	p_Control	N_Control	p_Jelly	N_Jelly
func_2736eee60f1e	Uncharacterized conserved protein YbjN, helps stabilize unstable proteins (YbjN) (PUBMED:16701556)	COG5465	Control,Jelly	0.4594594594594595	37	0.175	40
func_2739300f9368	Barstar, RNAse (barnase) inhibitor (BarS) (PDB:1A19)	COG2732	Control	0.02702702702702703	37	0	40
func_275473744d85	3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases (PDB:4WLK) (PUBMED:16139297)	COG3584		0	37	0	40
func_27598d01c5aa	Periplasmic chaperone Spy, Spy/CpxP family (CpxP) (PDB:3ITF)	COG3678	Control,Jelly	0.13513513513513514	37	0.225	40
func_275c9540099f	Na+/proline symporter (PutP) (PDB:5NVA)	COG0591	Control,Jelly	0.6756756756756757	37	0.95	40
func_277735028306	Methanogenic corrinoid protein MtbC1 (MtbC1) (PDB:1Y80)	COG5012	Control,Jelly	0.5135135135135135	37	0.225	40
func_2783a4091e83	Uncharacterized conserved protein YraI (YraI) (PDB:2E52)	COG4991	Control	0.02702702702702703	37	0	40
func_279517358e19	Uncharacterized conserved protein, cupin superfamily	COG3837	Control,Jelly	0.21621621621621623	37	0.225	40
func_2798abfa3677	Uncharacterized conserved protein (PUBMED:24710389)	COG2958	Jelly	0	37	0.025	40
func_279d7725457e	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family (RidA) (PDB:1J7H) (PUBMED:22094463;32205462)	COG0251	Control,Jelly	0.8378378378378378	37	0.925	40
func_27d1528cc696	Type II secretory pathway, component PulK (PulK) (PDB:5VTM)	COG3156	Control,Jelly	0.2702702702702703	37	0.35	40
func_27e46bdff924	Acyl-homoserine lactone (AHL) acylase PvdQ (PvdQ) (PDB:4HST)	COG2366	Control,Jelly	0.5945945945945946	37	0.65	40
func_27f32569e619	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase (FolD) (PDB:1A4I)	COG0190	Control,Jelly	0.7567567567567568	37	0.775	40
func_27f3ee511677	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase (HemB) (PDB:1I8J)	COG0113	Control,Jelly	0.972972972972973	37	0.925	40
func_27f42f2d4a56	Divalent metal cation (Fe/Co/Zn/Cd) efflux pump (FieF) (PDB:2QFI)	COG0053	Control,Jelly	0.2702702702702703	37	0.5	40
func_2802b98f2f2b	DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation (BolA) (PDB:2DHM) (PUBMED:19111750;2569159)	COG0271	Control,Jelly	0.6216216216216216	37	0.65	40
func_2807f4ffbf8d	Pseudouridine-5'-phosphate glycosidase (pseudoU degradation) (PsuG) (PDB:1VKM) (PUBMED:18591240)	COG2313	Control,Jelly	0.13513513513513514	37	0.2	40
func_28104d15b20d	Urocanate hydratase (HutU) (PDB:1UWK)	COG2987	Control,Jelly	0.10810810810810811	37	0.5	40
func_281214f22f6c	Cytochrome oxidase assembly protein ShyY1 (Shy1)	COG3346	Control,Jelly	0.7297297297297297	37	0.6	40
func_28163b6b8ab5	GAF domain (GAF)	COG2203	Control,Jelly	0.35135135135135137	37	0.45	40
func_281f54d2945a	Transaldolase/fructose-6-phosphate aldolase (TalA) (PDB:1F05)	COG0176	Control,Jelly	0.8108108108108109	37	0.95	40
func_284397ce03b2	Ribosomal protein S17 (RpsQ) (PDB:4V4H)	COG0186	Control,Jelly	0.4864864864864865	37	0.475	40
func_285e50d3ebc8	Virulence-associated protein VagC (function unknown) (VagC)	COG4456	Control	0.05405405405405406	37	0	40
func_2870258fd07b	Type IV pilus assembly protein PilO (PilO) (PDB:2RJZ)	COG3167	Control,Jelly	0.24324324324324326	37	0.4	40
func_2880f231d600	Ribosomal protein L16/L10AE (RplP) (PDB:1WKI)	COG0197	Control,Jelly	0.5135135135135135	37	0.475	40
func_2886f998df20	Predicted ATP-dependent protease (LonB) (PDB:3K1J)	COG1067	Control,Jelly	0.16216216216216217	37	0.375	40
func_2890705b9b58	Outer membrane receptor protein, Fe transport (CirA) (PDB:1BY3)	COG1629	Control,Jelly	0.7027027027027027	37	0.825	40
func_289167a404be	Uncharacterized conserved protein, DUF2145 domain	COG4727	Jelly	0	37	0.1	40
func_289a776b674d	Urease accessory protein UreF (UreF) (PDB:3SF5)	COG0830	Control,Jelly	0.32432432432432434	37	0.25	40
func_28a470005388	Predicted double-glycine leader peptidase, C39-like (CLD) domain (C39G) (PUBMED:27279651)	COG3271	Control,Jelly	0.10810810810810811	37	0.075	40
func_28aa55c8dd56	Glycerol dehydrogenase or related enzyme, iron-containing ADH family (GldA) (PDB:3S99) (PUBMED:20688982)	COG0371	Control	0.02702702702702703	37	0	40
func_28c842848ee0	Acyl-ACP thioesterase (FatA) (PDB:2ESS)	COG3884	Control,Jelly	0.02702702702702703	37	0.025	40
func_28f9b5930be2	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation) (AraD) (PDB:1FUA) (PUBMED:31950558)	COG0235	Control,Jelly	0.5945945945945946	37	0.575	40
func_28fc705cc8e0	Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, beta subunit (OadB)	COG1883	Control,Jelly	0.21621621621621623	37	0.3	40
func_28fe3a638f78	Na+/phosphate symporter (NptA)	COG1283	Control,Jelly	0.13513513513513514	37	0.4	40
func_29101752ee1c	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family (YgdD)	COG2363	Control,Jelly	0.40540540540540543	37	0.6	40
func_291ebbda931c	Pantothenate kinase type III (CoaX) (PDB:2F9T)	COG1521	Control,Jelly	0.7297297297297297	37	0.875	40
func_292c106a1aeb	16S rRNA U1498 N3-methylase RsmE (RsmE) (PDB:1NXZ)	COG1385	Control,Jelly	0.972972972972973	37	0.875	40
func_2936caa71eb7	Urea transporter (Utp)	COG4413	Control,Jelly	0.02702702702702703	37	0.05	40
func_2942fc31ff41	Undecaprenyl pyrophosphate synthase (UppS) (PDB:1X07)	COG0020	Control,Jelly	0.9459459459459459	37	0.825	40
func_296751b2209f	Predicted molibdopterin-dependent oxidoreductase YjgC (YjgC) (PDB:1AA6)	COG3383	Control,Jelly	0.4594594594594595	37	0.5	40
func_297c482b86e4	Oligoendopeptidase F (PepF) (PDB:3CE2)	COG1164	Control,Jelly	0.40540540540540543	37	0.475	40
func_29a7a0282233	Uncharacterized conserved protein, DUF885 family (PDB:3IUK)	COG4805	Control,Jelly	0.35135135135135137	37	0.325	40
func_29c1d3412649	Putative sterol carrier protein, contains SCP2 domain (SCP2)	COG3255	Control,Jelly	0.43243243243243246	37	0.25	40
func_29d3fa392f4e	Uncharacterized conserved protein, DUF1820 domain	COG4517	Control,Jelly	0.13513513513513514	37	0.125	40
func_29f7538b4451	Uncharacterized protein, contains DUF2272 domain	COG4322	Jelly	0	37	0.025	40
func_2a1468bbd436	ABC-type lipopolysaccharide export system, ATPase component (LptB) (PDB:5L75) (PUBMED:12029038)	COG1137	Control,Jelly	0.8918918918918919	37	0.925	40
func_2a278a8af967	Ni/Co/Cd-binding protein CnrX (heavy-metal resistance) (CnrX) (PUBMED:18992246)	COG5612	Control,Jelly	0.10810810810810811	37	0.175	40
func_2a2cd5428289	Cell wall hydrolase CwlJ, involved in spore germination (CwlJ) (PDB:4F55)	COG3773	Control,Jelly	0.21621621621621623	37	0.175	40
func_2a331d6c47ee	Isocitrate/isopropylmalate dehydrogenase (LeuB) (PDB:1GC9)	COG0473	Control,Jelly	0.972972972972973	37	0.775	40
func_2a4bc3a92589	Uncharacterized conserved protein MJ1470, contains DUF2341 domain, predicted component of type IV pili-like system (MJ1470)	COG5306	Control,Jelly	0.08108108108108109	37	0.05	40
func_2a53ee1ffc76	5-chloro-2-hydroxyhydroquinone dehydrochlorinase TtfG, YCII superfamily (YCII) (PDB:1S7I) (PUBMED:23955343)	COG3795	Control,Jelly	0.1891891891891892	37	0.125	40
func_2a70315a88f6	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase) (B3/B4)	COG3382	Jelly	0	37	0.025	40
func_2a9fdd5855f7	Nitrate reductase assembly protein NarJ, required for insertion of molybdenum cofactor (NarJ)	COG2180	Control,Jelly	0.05405405405405406	37	0.1	40
func_2aa9ba5a0e4c	Cell division protein FtsX (FtsX)	COG2177	Control,Jelly	0.5945945945945946	37	0.775	40
func_2ab93558cc13	Uncharacterized N-terminal domain of lipid-A-disaccharide synthase (LABN)	COG3952	Control,Jelly	0.2702702702702703	37	0.05	40
func_2ab9757e8db0	Uncharacterized membrane protein SirB2 (SirB2)	COG3094	Control,Jelly	0.08108108108108109	37	0.35	40
func_2ae7ab78217f	Uncharacterized conserved protein YggE, contains kinase-interacting SIMPL domain (YggE) (PDB:4HVZ)	COG2968	Control,Jelly	0.13513513513513514	37	0.475	40
func_2af79d233e93	1-phosphofructokinase or 6-phosphofructokinase II (FruK) (PDB:2ABQ)	COG1105	Control,Jelly	0.08108108108108109	37	0.1	40
func_2b34fa90e65e	Uncharacterized conserved protein, contains CHAT domain (PUBMED:11835511)	COG4995	Control,Jelly	0.02702702702702703	37	0.05	40
func_2b39fb487e8a	HPt (histidine-containing phosphotransfer) domain (HPtr) (PDB:3IQT)	COG2198	Control,Jelly	0.24324324324324326	37	0.375	40
func_2b58d507f457	Intracellular septation protein A (YciB)	COG2917	Control,Jelly	0.5135135135135135	37	0.45	40
func_2b6432cfeb9d	Primosomal replication protein N (PriB) (PDB:2PNH)	COG2965	Jelly	0	37	0.125	40
func_2b85e75953fc	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase (NagB) (PDB:2RI0) (PUBMED:24163345)	COG0363	Control,Jelly	0.6486486486486487	37	0.675	40
func_2b9923964e51	Flp pilus assembly protein, secretin CpaC (CpaC)	COG4964	Control,Jelly	0.16216216216216217	37	0.25	40
func_2ba16937f484	Na+/H+ antiporter NhaA (NhaA) (PDB:1ZCD) (PUBMED:25746996)	COG3004	Control,Jelly	0.21621621621621623	37	0.4	40
func_2bc72d719c12	4-hydroxybenzoate synthetase (chorismate-pyruvate lyase) (UbiC) (PDB:1FW9)	COG3161	Control,Jelly	0.13513513513513514	37	0.3	40
func_2bdb77a90ada	Type III secretion system substrate exporter, FlhB-like (YlqH)	COG2257	Control,Jelly	0.1891891891891892	37	0.175	40
func_2bdcdba80d3f	Sulfur oxidation protein SoxY (SoxY) (PDB:2NNC) (PUBMED:17327392)	COG5501	Control,Jelly	0.16216216216216217	37	0.25	40
func_2be7de7cb75f	Palmitoleoyl-ACP: Kdo2-lipid-IV acyltransferase (lipid A biosynthesis) (LpxP) (PDB:5F2T) (PUBMED:11830595)	COG1560	Control,Jelly	0.7837837837837838	37	0.875	40
func_2bea09a651f0	Nicotinate-nucleotide pyrophosphorylase (NadC) (PDB:1O4U)	COG0157	Control,Jelly	0.4594594594594595	37	0.6	40
func_2bedc8ee6eef	ssDNA abasic site-binding protein YedK/HMCES, SRAP family (SRAP) (PDB:1ZN6) (PUBMED:30554877;31504793)	COG2135	Control,Jelly	0.6486486486486487	37	0.625	40
func_2c059edde5cf	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase (PulO)	COG1989	Control,Jelly	0.24324324324324326	37	0.375	40
func_2c28fd95b6f0	3',5'-cyclic AMP phosphodiesterase CpdA (CpdA) (PDB:2ZO9)	COG1409	Control,Jelly	0.40540540540540543	37	0.575	40
func_2c36a63423f1	Uncharacterized conserved protein YcgG, contains conserved FPC and CPF motifs (YcgG) (PUBMED:23055930)	COG3403	Jelly	0	37	0.05	40
func_2c88d5848158	Predicted acetyltransferase	COG3981,COG5628	Control,Jelly	0.02702702702702703	37	0.125	40
func_2c925ec34976	TRAP-type mannitol/chloroaromatic compound transport system, small permease component (FcbT2)	COG4665	Control,Jelly	0.6216216216216216	37	0.6	40
func_2c9311646394	Archaeal/vacuolar-type H+-ATPase subunit D/Vma8 (NtpD) (PDB:3AON)	COG1394		0	37	0	40
func_2c9a83bb11ab	Formiminotetrahydrofolate cyclodeaminase (FtcD) (PDB:1O5H)	COG3404	Jelly	0	37	0.075	40
func_2ca48a2d9b72	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain (Atl1) (PDB:2KIF) (PUBMED:19516334)	COG3695	Control,Jelly	0.32432432432432434	37	0.6	40
func_2cbe797597da	Cytochrome c5 (CytC5) (PDB:1CC5)	COG3245	Control,Jelly	0.2972972972972973	37	0.35	40
func_2cc88d49acb7	ABC-type uncharacterized transport system, ATPase component (PUBMED:10686096)	COG4674	Control,Jelly	0.21621621621621623	37	0.275	40
func_2ccda75d9b42	Cytosine/uracil/thiamine/allantoin permease (FUI1) (PDB:2JLN)	COG1953	Control,Jelly	0.02702702702702703	37	0.05	40
func_2cdeb203aa5a	NADPH:quinone reductase or related Zn-dependent oxidoreductase (Qor) (PDB:2VCY)	COG0604	Control,Jelly	0.7837837837837838	37	0.875	40
func_2ceb9e516347	Uncharacterized conserved protein (PDB:2P3Y)	COG5361	Control,Jelly	0.05405405405405406	37	0.175	40
func_2cebd07007e2	Selenophosphate synthetase-related protein	COG2144	Control	0.02702702702702703	37	0	40
func_2cf4ec2b6b16	Forkhead associated (FHA) domain, binds pSer, pThr, pTyr (FHA) (PDB:2FEZ)	COG1716	Control,Jelly	0.21621621621621623	37	0.4	40
func_2cf9078487ec	Predicted acetyltransferase, GNAT superfamily	COG3375	Control,Jelly	0.02702702702702703	37	0.075	40
func_2d2cf1129702	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component (DppF)	COG1124	Control,Jelly	0.05405405405405406	37	0.025	40
func_2d5231b81120	Aspartyl aminopeptidase (LAP4) (PDB:1Y7E)	COG1362	Control,Jelly	0.08108108108108109	37	0.15	40
func_2d6e9827b2ad	ABC-type thiamine transport system, periplasmic component TbpA (TbpA) (PDB:2QRY)	COG4143	Control,Jelly	0.1891891891891892	37	0.25	40
func_2d8d51b594b2	DNA-binding transcriptional regulator, XRE family (YozG) (PDB:3TYR)	COG3655	Control,Jelly	0.05405405405405406	37	0.35	40
func_2d9f38dd018a	Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation (NtrY)	COG5000	Control,Jelly	0.7837837837837838	37	0.75	40
func_2daca742c44c	tRNA-dihydrouridine synthase (DusA) (PDB:1VHN)	COG0042	Control,Jelly	0.918918918918919	37	0.975	40
func_2dfaa34d1c7a	Dissimilatory sulfite reductase (desulfoviridin), alpha and beta subunits (DsrA)	COG2221	Control,Jelly	0.02702702702702703	37	0.025	40
func_2e200d12fe4c	Chemotaxis signal transduction protein CheW (CheW) (PDB:2QDL)	COG0835	Control,Jelly	0.21621621621621623	37	0.525	40
func_2e3131e8beae	Invasion protein IalB, involved in pathogenesis (IalB) (PDB:3DTD)	COG5342	Control,Jelly	0.3783783783783784	37	0.25	40
func_2e5041b7acb8	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain (DegQ) (PDB:2HGA) (PUBMED:29686141)	COG0265	Control,Jelly	0.9459459459459459	37	0.925	40
func_2e53fad65c4b	ABC-type polysaccharide/polyol phosphate transport system, ATPase component (TagH) (PDB:6JBH)	COG1134	Control,Jelly	0.16216216216216217	37	0.425	40
func_2e551c4dce3d	Phage head maturation protease	COG3740	Control,Jelly	0.10810810810810811	37	0.1	40
func_2e566fa0fc8e	Endonuclease III (Nth) (PDB:4UOB)	COG0177	Control,Jelly	0.7837837837837838	37	0.825	40
func_2e630e83a81f	Cytochrome c551/c552 (CytC552) (PDB:2ZXY)	COG4654	Control,Jelly	0.02702702702702703	37	0.15	40
func_2e81047d1540	Uncharacterized conserved protein YaeQ, suppresses RfaH defect (YaeQ) (PDB:2G3W) (PUBMED:9604894;32214543)	COG4681	Control,Jelly	0.13513513513513514	37	0.275	40
func_2e9f70fd70ac	Flagellar biosynthesis regulator FlbT (FlbT)	COG5443	Control,Jelly	0.02702702702702703	37	0.05	40
func_2ea9b581dc5a	ABC-type branched-chain amino acid transport system, permease component (LivM)	COG4177	Control,Jelly	0.5945945945945946	37	0.45	40
func_2eb9f04353c1	Inorganic pyrophosphatase/exopolyphosphatase (PPX1) (PDB:1I74)	COG1227	Control,Jelly	0.21621621621621623	37	0.375	40
func_2ede0845830b	Predicted N-acyltransferase, GNAT family (ElaA) (PDB:1XEB)	COG2153	Control,Jelly	0.5945945945945946	37	0.825	40
func_2edf1f0e231d	Uncharacterized conserved protein YprB, contains RNaseH-like and TPR domains (YprB)	COG3359	Control,Jelly	0.10810810810810811	37	0.075	40
func_2ee2aad45977	Predicted transglutaminase-like protein (PDB:4FGO)	COG3672	Control,Jelly	0.08108108108108109	37	0.25	40
func_2ee67347f04b	DNA gyrase/topoisomerase IV, subunit A (GyrA) (PDB:1SUU)	COG0188	Control,Jelly	1.0	37	1.0	40
func_2f01fbe6b87c	Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ (GatZ) (PDB:2FIQ)	COG4573	Jelly	0	37	0.075	40
func_2f0b9b68a0c8	ATP-dependent Zn proteases (HflB) (PDB:1LV7)	COG0465	Control,Jelly	0.8648648648648649	37	0.925	40
func_2f0fb2938e7a	L-aspartate dehydrogenase, NAD(P)-dependent (AspD) (PDB:1H2H) (PUBMED:12496312)	COG1712	Control	0.05405405405405406	37	0	40
func_2f22292e16b8	Spore coat polysaccharide biosynthesis protein SpsF, cytidylyltransferase family (SpsF)	COG1861	Jelly	0	37	0.1	40
func_2f34fc365513	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM (PhnM)	COG3454	Control,Jelly	0.32432432432432434	37	0.25	40
func_2f5613042253	DNA polymerase B elongation subunit (PolB) (PDB:6P1H)	COG0417	Control,Jelly	0.13513513513513514	37	0.5	40
func_2f5888c71d86	Enoyl-CoA hydratase/carnithine racemase (CaiD) (PDB:1DCI)	COG1024	Control,Jelly	0.972972972972973	37	1.0	40
func_2f5cb0ac1ed4	Uncharacterized conserved protein, DUF2304 domain	COG2456		0	37	0	40
func_2f60765980c4	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit (HyfB) (PDB:6CFW)	COG0651	Control,Jelly	0.43243243243243246	37	0.425	40
func_2f683bb673c8	Threonine aldolase (GLY1) (PDB:4LNJ)	COG2008	Control,Jelly	0.5135135135135135	37	0.6	40
func_2f765b0f1aaa	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain (ARO8) (PDB:2R2N)	COG1167	Control,Jelly	0.5405405405405406	37	0.625	40
func_2f81b354f93a	Tellurite resistance membrane protein TerC (TerC)	COG0861	Control,Jelly	0.35135135135135137	37	0.275	40
func_2f906e22aef7	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains (YedE)	COG2391	Control,Jelly	0.7837837837837838	37	0.725	40
func_2f92bdeb028c	4-diphosphocytidyl-2C-methyl-D-erythritol kinase (IspE) (PDB:1OJ4)	COG1947	Control,Jelly	0.5945945945945946	37	0.725	40
func_2fac3a1723cf	Nucleoside 2-deoxyribosyltransferase (RCL) (PDB:1F8X)	COG3613	Control,Jelly	0.35135135135135137	37	0.375	40
func_2fb03864225d	Anaerobic ribonucleoside-triphosphate reductase (NrdD) (PDB:4COI)	COG1328	Control,Jelly	0.02702702702702703	37	0.15	40
func_2fc4a85e70f1	Uncharacterized conserved membrane protein, UPF0127 family (PDB:3M7A)	COG1430	Control,Jelly	0.5135135135135135	37	0.35	40
func_2fcd106b96ed	Predicted nucleic acid-binding protein, contains PIN domain	COG1569	Control,Jelly	0.10810810810810811	37	0.175	40
func_2fe74026df1f	Phospholipase/lecithinase/hemolysin (PDB:6JL1)	COG3240	Control,Jelly	0.08108108108108109	37	0.15	40
func_2fec8755fb9f	Gamma-glutamylcysteine synthetase (Gsh2) (PDB:2GWD)	COG3572	Control,Jelly	0.4594594594594595	37	0.2	40
func_2ff4db108d9e	UDP:flavonoid glycosyltransferase YjiC, YdhE family (YjiC) (PDB:2ACV) (PUBMED:23974133)	COG1819	Control,Jelly	0.3783783783783784	37	0.425	40
func_2ffe92c606b1	Ribosomal protein L5 (RplE) (PDB:1VS6)	COG0094	Control,Jelly	0.5405405405405406	37	0.45	40
func_30076b042910	Zinc transporter ZupT (ZupT) (PDB:5TSA)	COG0428	Control,Jelly	0.32432432432432434	37	0.375	40
func_300bc0591ca1	Uncharacterized conserved protein, UPF0262 family	COG5328	Control,Jelly	0.40540540540540543	37	0.2	40
func_300e2c6e37e4	Glutamate dehydrogenase/leucine dehydrogenase (GdhA) (PDB:1B3B) (PUBMED:24391520)	COG0334	Control,Jelly	0.7027027027027027	37	0.8	40
func_3017f8c71bea	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)	COG1309	Control,Jelly	0.8918918918918919	37	0.95	40
func_304835ea5643	DNA repair ATPase RecN (RecN) (PDB:4AD8)	COG0497	Control,Jelly	0.8918918918918919	37	0.85	40
func_30666c29b6ce	ABC-type Na+ transport system, ATPase component NatA (NatA)	COG4555	Jelly	0	37	0.175	40
func_306bd478501e	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfC subunit (RnfC)	COG4656	Control,Jelly	0.16216216216216217	37	0.375	40
func_3071a28ad961	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant) (HDGYP) (PDB:5Z7C) (PUBMED:23475961)	COG2206	Control,Jelly	0.16216216216216217	37	0.4	40
func_30738d2cc7df	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits (RsfS) (PDB:6SJ6)	COG0799	Control,Jelly	0.8648648648648649	37	0.925	40
func_307c7eaf4272	Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family (PDB:2G0T)	COG3367	Control,Jelly	0.32432432432432434	37	0.275	40
func_308a107856e6	FMN-dependent NADH-azoreductase (AzoR) (PDB:1TIK)	COG1182	Control,Jelly	0.21621621621621623	37	0.4	40
func_30bd530cc0f6	Coenzyme F420-reducing hydrogenase, gamma subunit (FrhG) (PDB:5ODC)	COG1941	Control,Jelly	0.02702702702702703	37	0.025	40
func_30c15ceadcbb	ABC-type uncharacterized transport system, ATPase component (YhaQ)	COG4152	Control,Jelly	0.02702702702702703	37	0.325	40
func_30d36ea19b87	Transcriptional antiterminator Rof (Rho-off) (Rof) (PDB:1SG5)	COG4568	Control,Jelly	0.05405405405405406	37	0.05	40
func_30d5d2a27fd5	DNA-binding transcriptional regulator YbjK (YbjK) (PDB:5X5I)	COG3226	Control,Jelly	0.08108108108108109	37	0.1	40
func_310586456012	Allantoicase (Alc) (PDB:1O59)	COG4266	Control,Jelly	0.08108108108108109	37	0.125	40
func_3106bda70446	Bacterioferritin-associated ferredoxin (Bfd) (PDB:6E6R)	COG2906	Control,Jelly	0.24324324324324326	37	0.4	40
func_3114dfa66473	Enolase (Eno) (PDB:1E9I)	COG0148	Control,Jelly	0.918918918918919	37	0.8	40
func_312bf674b149	3-polyprenyl-4-hydroxybenzoate decarboxylase (UbiD) (PDB:2IDB) (PUBMED:28057757)	COG0043	Control,Jelly	0.21621621621621623	37	0.45	40
func_31316e1afe65	Arginine decarboxylase (spermidine biosynthesis) (SpeA) (PDB:3N2O)	COG1166	Control,Jelly	0.21621621621621623	37	0.475	40
